,Item_Weight,Item_Type,Item_Price,Outlet_Size,Item_Sold
6711,7.02,Fruits and Vegetables,148.4734,High,3563.3616
6712,15.1,Fruits and Vegetables,144.0786,,2600.6148
6713,8.68,Frozen Foods,100.0384,Small,2266.3832
6714,21.2,Starchy Foods,175.7738,Medium,1911.5118
6715,16.6,Household,176.6344,,356.8688
6716,12.15,Health and Hygiene,37.3506,,645.1602
6717,16.25,Fruits and Vegetables,169.9474,Medium,2863.6058
6718,11.5,Health and Hygiene,133.2942,High,2649.884
6719,,Soft Drinks,87.3882,Medium,1374.2112
6720,13.15,Breads,83.5566,Small,1268.349
6721,5.465,Baking Goods,132.1626,,1573.9512
6722,14.15,Canned,253.7014,,5865.0322
6723,12.8,Starchy Foods,261.9252,Small,4984.1788
6724,8.655,Snack Foods,119.3756,,1454.1072
6725,,Frozen Foods,176.8712,Medium,3691.1952
6726,9.3,Snack Foods,199.1084,Medium,396.8168
6727,20.6,Baking Goods,120.8756,,1211.756
6728,,Fruits and Vegetables,155.8946,Small,473.3838
6729,19.7,Baking Goods,197.011,Small,3338.987
6730,14.5,Fruits and Vegetables,169.6448,Small,2045.3376
6731,10.0,Health and Hygiene,147.7102,Small,437.4306
6732,7.945,Snack Foods,161.821,High,2446.815
6733,20.35,Meat,81.7276,Medium,2030.69
6734,15.85,Baking Goods,60.222,Small,539.298
6735,16.85,Snack Foods,44.8428,High,703.0848
6736,11.5,Health and Hygiene,132.9626,Medium,1442.7886
6737,11.1,Baking Goods,156.4604,Medium,2376.906
6738,6.635,Household,174.9396,Small,1744.396
6739,7.81,Canned,123.1046,Small,871.5322
6740,9.395,Others,85.1908,Medium,1342.2528
6741,7.0,Canned,108.228,Small,1171.808
6742,6.71,Breads,217.5166,Small,4572.0486
6743,15.75,Dairy,38.0506,Medium,265.6542
6744,19.85,Health and Hygiene,123.7704,,2503.408
6745,9.5,Hard Drinks,189.2872,Medium,6050.7904
6746,15.6,Breakfast,127.5994,,2441.4886
6747,,Baking Goods,123.8388,Small,123.8388
6748,13.35,Snack Foods,178.666,Small,1797.66
6749,11.1,Snack Foods,174.2054,Small,1926.1594
6750,15.0,Baking Goods,219.7456,High,3094.6384
6751,14.8,Breads,109.057,Medium,1428.141
6752,19.1,Fruits and Vegetables,145.7418,Small,882.8508
6753,6.825,Health and Hygiene,264.3226,Small,4229.1616
6754,,Household,228.001,Small,1148.505
6755,17.35,Canned,88.0856,Medium,1318.2839999999999
6756,9.8,Baking Goods,102.4016,High,1720.4272
6757,19.35,Baking Goods,164.1184,,2807.0128
6758,18.6,Breakfast,98.9358,Medium,1508.037
6759,7.27,Soft Drinks,114.4518,Small,1366.2216
6760,12.6,Fruits and Vegetables,122.0072,Medium,1470.0864
6761,,Dairy,196.7768,Medium,5912.304
6762,12.65,Household,108.6938,Small,1393.5194
6763,,Canned,220.3798,Medium,5289.1152
6764,17.5,Fruits and Vegetables,184.7266,Small,2213.1192
6765,8.06,Breakfast,229.7326,Medium,6930.978
6766,12.1,Household,165.5526,Medium,3453.5046
6767,,Household,62.351000000000006,Medium,2150.534
6768,17.2,Canned,166.6184,Medium,1155.8288
6769,,Snack Foods,215.1218,Medium,3205.827
6770,5.94,Breads,186.7556,Small,3942.8676
6771,16.7,Dairy,217.885,High,3894.93
6772,7.39,Others,141.547,Small,2290.3520000000003
6773,20.7,Baking Goods,100.1042,Small,892.8378
6774,,Household,142.4496,Small,564.5984
6775,,Snack Foods,172.2764,Medium,1545.9876
6776,18.2,Baking Goods,241.4196,,482.0392
6777,20.2,Baking Goods,195.211,Medium,2356.9320000000002
6778,,Household,84.5882,Medium,2061.3168
6779,,Fruits and Vegetables,42.3796,Small,123.8388
6780,17.75,Dairy,240.7538,High,4566.7222
6781,8.71,Dairy,43.5744,,498.0184
6782,18.85,Snack Foods,251.7724,,3020.0688
6783,20.75,Breakfast,192.0478,Small,4649.9472
6784,12.5,Canned,85.6198,Small,610.5386
6785,5.325,Dairy,53.7298,Small,862.8768
6786,,Snack Foods,156.463,Small,312.926
6787,16.75,Fruits and Vegetables,255.3988,Small,4625.9784
6788,16.0,Snack Foods,141.2496,High,3387.5904
6789,13.35,Snack Foods,179.766,Medium,5932.278
6790,11.8,Meat,99.8674,,1018.674
6791,10.65,Snack Foods,231.4668,Medium,3225.1352
6792,12.1,Household,165.8526,,3124.5994
6793,9.395,Snack Foods,105.828,Small,1704.4479999999999
6794,19.6,Health and Hygiene,152.0024,Small,2884.2456
6795,14.1,Fruits and Vegetables,86.9198,High,1133.8574
6796,,Breakfast,177.937,Medium,6881.043000000001
6797,16.5,Canned,104.799,,1238.388
6798,14.3,Fruits and Vegetables,88.2856,,175.7712
6799,7.51,Fruits and Vegetables,227.901,Small,459.402
6800,17.25,Dairy,93.412,Medium,932.12
6801,5.785,Fruits and Vegetables,87.0856,Medium,1406.1696
6802,13.65,Snack Foods,55.5588,,916.1408
6803,6.26,Meat,149.8366,Medium,1964.7758
6804,,Snack Foods,53.464,Medium,1597.92
6805,19.7,Snack Foods,174.937,,882.185
6806,19.7,Canned,255.2014,,3570.0196
6807,13.65,Dairy,186.724,Medium,4474.1759999999995
6808,20.1,Health and Hygiene,63.0536,Medium,980.0576
6809,12.6,Fruits and Vegetables,250.9092,High,4731.1748
6810,20.85,Starchy Foods,222.8746,Medium,3589.9936
6811,,Hard Drinks,77.9012,Small,75.9012
6812,15.6,Others,185.8924,Small,3516.7556
6813,5.98,Fruits and Vegetables,146.8418,,1765.7016
6814,,Seafood,184.3582,Small,185.7582
6815,16.35,Meat,165.4842,Medium,1492.0578
6816,14.15,Soft Drinks,170.5106,Small,2395.5484
6817,12.1,Soft Drinks,145.1444,High,3338.3212
6818,9.895,Household,233.0642,,6041.4692
6819,8.51,Household,195.6478,Medium,4262.4516
6820,17.0,Household,126.7362,Small,1258.362
6821,,Fruits and Vegetables,194.711,Medium,5892.33
6822,9.0,Snack Foods,175.437,Medium,3175.866
6823,5.11,Household,163.221,,2773.0570000000002
6824,19.5,Canned,85.554,Medium,1211.756
6825,9.195,Baking Goods,84.1592,,1238.388
6826,16.7,Snack Foods,147.5102,High,5540.7876
6827,19.0,Health and Hygiene,210.8244,Medium,2540.6928
6828,12.3,Baking Goods,35.0874,Small,458.7362
6829,,Frozen Foods,256.1646,Medium,3349.6398
6830,14.15,Soft Drinks,82.0276,Small,1624.5520000000001
6831,,Household,128.9678,Small,254.3356
6832,10.395,Baking Goods,116.3176,Medium,1259.6936
6833,17.0,Household,125.1362,,251.6724
6834,15.85,Meat,47.1744,Medium,996.0368
6835,10.195,Snack Foods,149.8076,High,2217.114
6836,,Dairy,57.4272,Small,111.8544
6837,6.57,Hard Drinks,261.4278,Medium,4165.2448
6838,8.43,Soft Drinks,195.3768,,1576.6144
6839,7.39,Others,142.247,,2433.499
6840,16.0,Starchy Foods,224.1404,,4725.8484
6841,13.1,Dairy,76.0354,Medium,601.8832
6842,,Health and Hygiene,129.9626,Medium,3410.2276
6843,13.5,Starchy Foods,95.2068,,583.2408
6844,20.6,Fruits and Vegetables,185.8556,High,1689.8004
6845,15.2,Canned,216.9824,Medium,4804.4128
6846,,Dairy,179.1344,Medium,1605.9096
6847,5.88,Hard Drinks,154.1998,,3537.3954
6848,6.03,Dairy,178.1028,Medium,1416.8224
6849,,Meat,112.6202,Small,675.1212
6850,18.85,Health and Hygiene,130.2626,Medium,3016.7398
6851,7.68,Health and Hygiene,85.5224,High,1278.336
6852,15.35,Household,124.673,,2093.9410000000003
6853,13.1,Dairy,119.2782,Medium,3098.6332
6854,10.1,Health and Hygiene,198.6084,Medium,2182.4924
6855,,Meat,44.7744,Small,135.8232
6856,12.65,Baking Goods,231.401,,2526.7110000000002
6857,14.6,Fruits and Vegetables,109.8254,High,1627.881
6858,11.1,Frozen Foods,176.0712,Medium,1581.9408
6859,,Meat,197.2426,Medium,3163.8816
6860,8.63,Canned,172.5422,Medium,2241.7486
6861,9.6,Household,163.9184,Small,4293.0784
6862,19.6,Soft Drinks,55.6614,,165.7842
6863,19.35,Soft Drinks,165.0868,Medium,982.7208
6864,14.0,Fruits and Vegetables,214.7192,,3020.0688
6865,12.15,Starchy Foods,34.3532,Medium,251.6724
6866,8.195,Baking Goods,93.8462,Small,647.8234
6867,8.325,Fruits and Vegetables,41.6138,,284.2966
6868,7.475,Fruits and Vegetables,241.6854,Medium,6042.135
6869,,Frozen Foods,45.2718,Small,47.2718
6870,6.385,Hard Drinks,109.8596,High,3235.788
6871,,Snack Foods,41.0112,Small,42.6112
6872,18.5,Frozen Foods,148.3418,High,1765.7016
6873,11.5,Snack Foods,118.9124,,1540.6612
6874,7.93,Health and Hygiene,45.9086,Medium,1070.6064
6875,,Soft Drinks,154.3972,Small,311.5944
6876,13.65,Snack Foods,183.7924,,2591.2936
6877,12.35,Meat,157.9946,High,3313.6866
6878,14.0,Fruits and Vegetables,216.0192,Medium,2588.6304
6879,9.6,Health and Hygiene,189.2214,Medium,3956.8494
6880,14.0,Frozen Foods,143.2812,Small,3277.0676
6881,8.89,Frozen Foods,100.5016,Small,1315.6208
6882,16.85,Snack Foods,109.8544,,223.7088
6883,,Household,75.5354,Small,150.4708
6884,7.05,Breads,225.3088,Small,5816.4288
6885,17.1,Fruits and Vegetables,111.6886,Medium,1556.6404
6886,,Canned,249.1092,Medium,8217.3036
6887,19.7,Snack Foods,174.437,High,1587.933
6888,16.1,Frozen Foods,33.6558,Medium,203.7348
6889,11.3,Meat,96.9094,,952.0939999999999
6890,6.035,Snack Foods,153.1998,,1537.9979999999998
6891,17.6,Starchy Foods,46.706,Medium,699.09
6892,6.675,Household,34.9874,,247.0118
6893,15.5,Baking Goods,262.9568,High,1845.5976
6894,9.395,Snack Foods,85.025,Medium,2080.625
6895,16.1,Fruits and Vegetables,78.4328,High,1158.492
6896,15.0,Canned,185.9266,,4610.665
6897,9.6,Fruits and Vegetables,142.9154,Medium,3261.7542
6898,14.1,Dairy,228.5668,High,1151.8339999999998
6899,11.5,Frozen Foods,192.682,,3861.64
6900,12.1,Hard Drinks,178.366,,4314.384
6901,7.42,Snack Foods,249.0092,Medium,2988.1104
6902,15.1,Snack Foods,196.511,,4713.8640000000005
6903,,Seafood,151.005,Small,149.805
6904,9.285,Snack Foods,161.1578,Small,4011.445
6905,7.855,Dairy,220.1482,Medium,4600.0122
6906,,Frozen Foods,182.5266,Medium,6454.931
6907,12.85,Fruits and Vegetables,196.6768,Small,2759.0752
6908,13.8,Dairy,263.7884,High,5564.7564
6909,15.0,Snack Foods,226.5694,,913.4776
6910,10.8,Fruits and Vegetables,246.8144,Small,2450.144
6911,14.3,Fruits and Vegetables,88.4856,High,1406.1696
6912,9.8,Meat,250.1408,Small,4005.4528
6913,11.5,Snack Foods,106.6254,,325.5762
6914,9.21,Fruits and Vegetables,119.8414,,1340.2554
6915,,Health and Hygiene,95.141,Medium,2510.0660000000003
6916,10.0,Health and Hygiene,118.344,Medium,1797.66
6917,18.5,Meat,87.7172,,802.9548
6918,20.6,Snack Foods,177.4344,,1962.7784
6919,9.3,Household,245.4802,High,3193.8426
6920,11.395,Health and Hygiene,48.8034,,777.6544
6921,11.8,Soft Drinks,184.3924,,370.1848
6922,8.01,Hard Drinks,37.9532,High,826.9236
6923,15.0,Snack Foods,229.3694,Medium,5024.1268
6924,13.35,Baking Goods,93.4804,Medium,1102.5648
6925,,Meat,130.7942,Medium,3047.3666
6926,,Snack Foods,86.8514,Small,354.2056
6927,10.5,Hard Drinks,157.0946,Small,2209.1244
6928,21.25,Snack Foods,120.4756,,1938.8096
6929,17.0,Canned,142.047,Small,3149.2340000000004
6930,9.3,Breads,63.1826,High,2002.0606
6931,15.7,Soft Drinks,183.1634,Small,5634.6654
6932,15.75,Hard Drinks,252.8382,Small,6308.455
6933,,Health and Hygiene,35.2532,Medium,970.7364
6934,14.5,Breads,263.1594,Medium,2616.594
6935,,Baking Goods,172.6422,Small,344.8844
6936,,Household,208.4954,Medium,3751.1172
6937,7.1,Fruits and Vegetables,173.808,,1211.756
6938,14.5,Snack Foods,159.3262,Small,2864.2716
6939,17.35,Frozen Foods,73.1038,,886.8456
6940,18.0,Health and Hygiene,128.6994,Medium,2441.4886
6941,6.615,Canned,248.6408,High,3504.7712
6942,,Breads,256.3988,Small,256.9988
6943,11.5,Snack Foods,107.5254,,325.5762
6944,19.1,Others,183.7608,Medium,4777.7808
6945,,Snack Foods,188.3898,Medium,5238.5144
6946,7.05,Breads,222.1088,,4026.7584
6947,,Health and Hygiene,47.1034,Small,145.8102
6948,16.35,Household,98.141,,386.164
6949,18.35,Fruits and Vegetables,84.3882,Small,1116.5466
6950,9.105,Household,33.39,,33.29
6951,7.63,Snack Foods,47.0402,Small,1470.0864
6952,,Meat,140.31799999999998,Small,139.81799999999998
6953,,Dairy,44.2744,Small,90.5488
6954,7.55,Canned,152.934,,2450.144
6955,,Others,189.553,Small,379.506
6956,5.5,Others,100.1016,High,2125.2336
6957,7.59,Fruits and Vegetables,172.908,Medium,6231.888000000001
6958,9.5,Soft Drinks,31.49,High,466.06
6959,6.11,Soft Drinks,44.4086,,1159.8236
6960,5.655,Fruits and Vegetables,164.75,,1498.05
6961,7.285,Dairy,156.5288,Small,2356.9320000000002
6962,10.65,Others,165.2526,Medium,3946.8624
6963,17.7,Fruits and Vegetables,46.8034,,923.4646
6964,12.8,Fruits and Vegetables,97.141,High,2799.6890000000003
6965,19.85,Health and Hygiene,126.1704,Medium,1877.556
6966,15.7,Fruits and Vegetables,111.0544,,223.7088
6967,15.6,Fruits and Vegetables,114.4518,,2390.8878
6968,9.8,Breads,84.2908,High,755.0172
6969,19.5,Household,57.1614,High,331.5684
6970,16.2,Soft Drinks,74.0696,Small,1416.8224
6971,17.6,Breads,44.0402,Small,597.2226
6972,13.6,Snack Foods,196.2136,,1944.136
6973,18.85,Household,193.1136,Small,2332.9632
6974,15.1,Snack Foods,258.8304,Medium,5424.9384
6975,17.35,Others,79.2618,Medium,966.7416
6976,,Canned,169.87900000000005,Small,339.55800000000005
6977,20.7,Baking Goods,157.0288,Small,2199.8032
6978,13.5,Dairy,60.9562,,533.3058
6979,,Health and Hygiene,40.348,Small,79.896
6980,,Snack Foods,187.3872,Medium,2836.308
6981,13.1,Dairy,168.1158,Small,2005.3896
6982,12.15,Frozen Foods,254.7698,Medium,5073.396
6983,,Dairy,120.1782,Small,357.5346
6984,,Frozen Foods,46.2376,Medium,814.9392
6985,,Meat,98.1042,Medium,2777.7176
6986,,Seafood,34.2216,Small,173.108
6987,15.1,Fruits and Vegetables,216.1166,Small,5007.4818
6988,16.7,Dairy,110.5886,Small,1556.6404
6989,14.65,Others,55.6614,,1049.9666
6990,13.3,Frozen Foods,151.8708,,1655.1788
6991,20.1,Household,118.6782,,2502.7422
6992,14.3,Fruits and Vegetables,89.8856,Medium,1406.1696
6993,7.42,Snack Foods,249.7092,,7719.2852
6994,,Snack Foods,214.885,Medium,4976.855
6995,9.5,Hard Drinks,188.7872,High,1701.7848
6996,7.075,Dairy,141.8128,,143.8128
6997,,Frozen Foods,157.063,Small,312.926
6998,7.96,Canned,160.7894,,3235.788
6999,6.135,Soft Drinks,160.5236,,2094.6068
7000,14.6,Fruits and Vegetables,109.7254,Medium,651.1524
7001,14.3,Meat,212.4586,Small,3799.0548
7002,,Household,172.1422,Medium,5000.8238
7003,,Snack Foods,100.67,Small,399.48
7004,8.315,Baking Goods,147.1444,,870.8664
7005,10.1,Soft Drinks,241.8512,,484.7024
7006,9.895,Frozen Foods,262.1278,Medium,3904.917
7007,11.5,Dairy,85.054,,1731.08
7008,18.25,Frozen Foods,226.0062,Medium,1805.6496
7009,4.635,Breads,127.0994,Small,1927.491
7010,18.5,Frozen Foods,145.8418,Small,5591.3884
7011,5.365,Seafood,173.5764,Medium,2061.3168
7012,6.095,Others,140.3154,Medium,1843.6002
7013,,Health and Hygiene,110.4544,Medium,4250.4672
7014,16.75,Fruits and Vegetables,257.0988,Medium,6424.97
7015,21.25,Snack Foods,120.8756,,1575.2828
7016,,Household,230.2668,Medium,8062.838000000001
7017,12.1,Snack Foods,148.5734,,1336.2606
7018,15.1,Meat,242.2512,,484.7024
7019,8.6,Breads,131.531,Medium,2466.7889999999998
7020,17.6,Soft Drinks,164.2526,Medium,1315.6208
7021,15.35,Others,144.047,Small,286.29400000000004
7022,8.26,Hard Drinks,115.7834,Small,2073.3012
7023,6.57,Household,191.482,Small,5020.1320000000005
7024,11.6,Canned,177.0686,Medium,1422.1488
7025,20.35,Fruits and Vegetables,232.3958,,6076.0908
7026,12.15,Others,254.904,Small,4048.0640000000003
7027,17.35,Frozen Foods,93.7804,High,2848.2924
7028,7.0,Canned,107.728,Small,2024.0320000000002
7029,8.5,Canned,50.5324,High,882.8508
7030,,Household,125.8046,Small,249.0092
7031,14.5,Canned,42.0454,Medium,377.5086
7032,9.195,Meat,106.4596,,215.7192
7033,17.75,Fruits and Vegetables,140.3838,Medium,1404.838
7034,8.775,Fruits and Vegetables,111.3228,Medium,1436.7964
7035,16.7,Baking Goods,189.6214,,2826.321
7036,15.2,Snack Foods,238.2248,Medium,3555.3720000000003
7037,20.5,Fruits and Vegetables,91.083,Small,539.298
7038,,Household,115.2176,Medium,1030.6584
7039,5.21,Household,257.8962,,4402.9354
7040,10.3,Fruits and Vegetables,115.7176,,1717.764
7041,18.25,Starchy Foods,165.9526,Medium,1644.526
7042,21.25,Health and Hygiene,232.83,,1398.18
7043,8.6,Health and Hygiene,142.9154,Small,992.7078
7044,10.3,Baking Goods,172.0422,Medium,3966.1706
7045,9.5,Snack Foods,251.9724,Small,3523.4136
7046,9.3,Hard Drinks,125.4388,Small,3715.164
7047,9.195,Frozen Foods,50.8666,,871.5322
7048,7.68,Health and Hygiene,84.9224,,1619.2256
7049,,Household,116.6124,Medium,3199.8348
7050,12.1,Soft Drinks,144.4444,,3628.61
7051,11.6,Dairy,57.7272,Small,503.3448
7052,9.695,Frozen Foods,246.2144,Medium,3675.216
7053,12.0,Baking Goods,121.9388,Small,3219.8088
7054,19.0,Snack Foods,132.9626,Small,1967.4389999999999
7055,6.38,Dairy,179.5344,High,4103.9912
7056,20.5,Fruits and Vegetables,195.5478,,3874.9559999999997
7057,,Breads,103.1648,Medium,1973.4312
7058,5.695,Breads,257.4988,Medium,3083.9856
7059,19.2,Canned,153.8314,,155.1314
7060,20.35,Fruits and Vegetables,234.9958,High,5842.395
7061,9.195,Household,107.7622,,105.8622
7062,17.85,Soft Drinks,191.6188,Small,2475.4444
7063,,Breads,120.7098,Medium,3735.8038
7064,14.6,Household,199.9084,Small,2380.9008
7065,10.195,Meat,195.411,,2749.7540000000004
7066,17.85,Frozen Foods,148.005,Medium,898.83
7067,7.5,Health and Hygiene,176.1028,High,1948.1308
7068,6.59,Household,121.6098,,2410.196
7069,10.895,Dairy,262.2568,,3954.8520000000003
7070,,Meat,220.8798,Medium,6170.6344
7071,14.6,Household,179.6976,,5070.7328
7072,,Fruits and Vegetables,111.6544,Small,335.5632
7073,9.6,Snack Foods,258.062,Medium,2856.282
7074,,Snack Foods,211.0612,Small,418.1224
7075,10.3,Fruits and Vegetables,189.053,,5313.084
7076,17.0,Snack Foods,228.4352,,8245.2672
7077,8.645,Canned,50.6982,Medium,736.3748
7078,16.0,Snack Foods,155.2972,Medium,3583.3356
7079,6.155,Meat,213.456,Medium,2556.672
7080,13.85,Frozen Foods,165.12099999999995,Small,2936.178
7081,,Baking Goods,198.011,Small,392.82199999999995
7082,13.1,Fruits and Vegetables,173.8054,,2801.6864
7083,,Household,196.5084,Small,198.4084
7084,11.8,Hard Drinks,77.0012,,2277.036
7085,15.5,Baking Goods,265.5568,Small,4482.1656
7086,14.15,Household,196.911,,392.82199999999995
7087,,Household,114.186,Medium,1924.162
7088,,Starchy Foods,184.1924,Small,185.0924
7089,20.7,Fruits and Vegetables,39.9506,,872.8638
7090,15.2,Canned,216.7824,,436.7648
7091,11.5,Health and Hygiene,132.7626,Small,2885.5772
7092,21.25,Snack Foods,120.8756,Medium,1454.1072
7093,14.1,Baking Goods,54.5956,Small,1037.3164
7094,9.395,Soft Drinks,41.3112,,255.6672
7095,,Frozen Foods,130.531,Medium,5582.733
7096,7.895,Breakfast,101.1332,Medium,1332.9316
7097,14.0,Health and Hygiene,131.33100000000002,,3635.268
7098,5.365,Seafood,172.0764,High,2748.4224
7099,16.35,Meat,165.7842,,1823.6262
7100,15.75,Household,100.37,,1298.31
7101,7.5,Health and Hygiene,177.9028,Medium,1416.8224
7102,14.8,Meat,189.3846,High,4777.115
7103,7.07,Snack Foods,115.8834,,1036.6506
7104,20.5,Household,34.719,Medium,768.9989999999999
7105,,Dairy,193.0794,Small,975.3969999999999
7106,18.0,Frozen Foods,119.9124,Small,948.0992
7107,9.5,Frozen Foods,231.8668,,230.3668
7108,15.0,Health and Hygiene,125.7362,High,3020.0688
7109,20.1,Fruits and Vegetables,226.3036,Small,910.8144
7110,11.0,Canned,219.7798,Medium,2644.5576
7111,18.7,Health and Hygiene,151.5682,Small,1982.0866
7112,,Health and Hygiene,64.2168,Medium,1278.336
7113,15.15,Frozen Foods,147.976,Medium,732.38
7114,14.1,Snack Foods,196.7084,Medium,3174.5344
7115,8.42,Health and Hygiene,65.4168,,127.8336
7116,,Snack Foods,121.0072,Medium,2940.1728
7117,,Fruits and Vegetables,145.1444,Medium,3918.8988
7118,8.27,Health and Hygiene,237.988,Small,7190.64
7119,,Breads,84.5566,Small,253.6698
7120,8.615,Fruits and Vegetables,95.4436,Medium,567.2616
7121,,Dairy,105.9306,Small,209.0612
7122,9.8,Soft Drinks,45.106,Medium,1398.18
7123,,Snack Foods,131.0284,Small,131.8284
7124,,Meat,109.1938,Medium,2036.6822
7125,13.65,Snack Foods,78.8302,,713.0718
7126,6.385,Snack Foods,37.1874,Small,247.0118
7127,20.5,Baking Goods,108.9596,Medium,539.298
7128,16.85,Snack Foods,113.4544,Small,2908.2144
7129,7.785,Fruits and Vegetables,61.851000000000006,Small,1454.773
7130,,Fruits and Vegetables,150.4366,Small,151.1366
7131,,Meat,62.7194,Medium,1857.582
7132,10.8,Health and Hygiene,190.0214,,2449.4782
7133,15.0,Canned,60.2904,,117.1808
7134,5.175,Canned,84.2224,Small,852.2239999999999
7135,11.6,Canned,179.0686,,5688.5952
7136,6.775,Household,84.625,,2496.75
7137,9.31,Frozen Foods,61.351000000000006,,822.263
7138,15.0,Hard Drinks,47.306,,652.484
7139,13.3,Baking Goods,119.8124,Medium,1896.1984
7140,16.0,Fruits and Vegetables,59.1246,Medium,753.0198
7141,,Snack Foods,212.1902,Small,424.7804
7142,6.48,Snack Foods,146.2076,,2364.9216
7143,,Canned,142.0838,Small,280.9676
7144,,Household,191.5504,Medium,5944.2624
7145,12.5,Starchy Foods,128.102,Small,885.5139999999999
7146,8.39,Frozen Foods,115.7176,High,1374.2112
7147,17.7,Fruits and Vegetables,80.8276,,1868.2348
7148,12.5,Fruits and Vegetables,80.8592,,82.5592
7149,,Snack Foods,248.8092,Medium,6474.2392
7150,15.6,Snack Foods,218.5798,Small,4407.596
7151,10.65,Others,166.1526,Small,2466.7889999999998
7152,12.35,Health and Hygiene,36.2216,Medium,346.216
7153,6.035,Baking Goods,188.224,Small,5779.144
7154,6.155,Meat,213.356,Medium,3835.008
7155,16.75,Breads,89.1856,High,1581.9408
7156,16.75,Dairy,172.4106,,2908.8802
7157,15.1,Household,139.8496,Medium,1270.3464
7158,21.25,Health and Hygiene,233.03,Medium,5592.72
7159,9.395,Baking Goods,89.6856,Small,878.8560000000001
7160,17.6,Dairy,89.3856,High,1318.2839999999999
7161,,Household,37.4822,Medium,942.7728
7162,13.15,Fruits and Vegetables,172.6764,Medium,2061.3168
7163,5.035,Breads,228.2036,Small,4781.7756
7164,,Dairy,210.5244,Medium,6775.1808
7165,,Others,162.621,Small,815.605
7166,,Household,160.9552,Small,162.4552
7167,5.48,Frozen Foods,81.925,,3079.325
7168,19.35,Snack Foods,112.0544,,223.7088
7169,9.195,Frozen Foods,59.5246,,810.9444
7170,5.26,Breads,95.7068,Medium,1166.4816
7171,,Baking Goods,187.124,Medium,3728.48
7172,6.235,Household,261.691,Small,3155.8920000000003
